,0,1,166,332,498,664,830,996,1162,1328,1494,1660,1826,1992
D0_x,23.2751,19.7659,6.31009,16.9529,6.13197,18.0929,5.25186,16.0511,37.8937,74.6048,93.0439,84.5736,102.565,103.812
D0_y,85.0587,85.4917,48.5385,71.6027,105.705,91.9344,151.967,166.28,203.956,232.496,271.173,305.266,340.245,378.545
D1_x,164.189,165.883,202.527,222.322,246.805,276.829,288.464,336.797,354.045,410.489,479.713,488.713,437.341,369.304
D1_y,124.207,123.903,98.317,35.38,24.0243,53.89,117.375,133.456,169.646,180.992,201.411,212.576,247.171,271.019
D2_x,259.83,260.193,287.833,302.605,330.337,402.84,410.111,442.543,485.49,470.262,494.591,439.76,390.106,336.693
D2_y,124.079,123.549,91.4933,40.8277,24.3271,17.0373,23.6406,65.7503,91.0499,148.204,180.503,182.396,189.319,235.202
D3_x,30.2107,30.8859,15.4058,37.9074,40.3328,59.6726,67.2804,42.0487,27.3981,26.0319,32.7894,58.7529,50.1732,36.6093
D3_y,167.211,165.925,157.205,141.756,131.32,93.7622,78.5988,42.8943,12.7672,24.8692,31.6569,4.9,5.34047,17.353
D4_x,238.038,238.881,292.926,307.85,366.034,437.594,445.984,488.108,485.35,437.239,387.913,323.291,336.932,313.402
D4_y,181.963,180.377,119.646,63.7099,24.9403,14.2419,42.1294,63.9715,89.0622,139.079,156.717,223.097,243.443,264.493
D5_x,421.79,419.518,387.593,348.878,258.399,209.627,176.67,110.477,82.4172,58.9128,45.764,19.4916,4.9,10.275
D5_y,434.587,437.848,453.343,495.1,461.173,443.455,404.56,349.921,327.953,317.541,286.894,249.386,211.064,199.543
D6_x,247.85,248.928,285.786,315.335,362.728,405.964,470.519,490.496,482.606,453.99,430.082,377.667,350.686,348.364
D6_y,385.552,386.94,419.18,446.674,467.115,490.787,479.2,471.412,450.212,430.985,430.169,428.433,393.151,372.331
D7_x,120.578,118.581,101.062,36.3579,22.4065,98.1284,149.13,206.342,237.97,262.802,309.003,342.305,378.466,398.282
D7_y,344.19,344.124,335.999,355.332,417.877,489.998,444.338,414.743,381.009,332.104,270.836,222.448,175.352,121.491
D8_x,61.5112,65.3434,44.3732,47.538,59.4372,68.0507,94.3876,115.146,81.0853,70.1187,93.4071,99.2425,107.742,116.463
D8_y,92.163,90.9447,90.1794,43.4527,44.3142,30.5829,41.3236,35.8407,37.8661,41.5713,52.6181,67.2065,87.5617,89.4626
D9_x,188.115,187.814,216.503,277.966,291.473,293.3,334.022,358.374,365.814,419.046,495.1,455.317,401.76,355.763
D9_y,61.0506,61.6224,72.039,119.639,108.33,112.2,142.31,172.852,156.248,186.718,254.274,276.793,311.095,331.354
D10_x,388.865,392.309,307.696,265.672,218.472,176.316,97.9398,46.7838,12.2621,43.3218,126.765,152.016,165.123,236.379
D10_y,430.182,425.677,395.031,371.604,344.57,388.578,353.69,309.665,294.778,278.441,246.511,223.948,174.232,134.144
D11_x,379.395,376.78,381.211,426.392,436.043,455.471,472.968,494.806,437.958,394.167,347.081,302.658,284.314,261.004
D11_y,104.461,101.335,165.239,196.035,271.501,310.773,352.617,412.478,471.875,487.805,449.068,401.182,354.652,340.069
D12_x,462.797,463.574,473.648,437.16,402.948,364.043,297.874,231.106,200.027,166.162,168.637,164.107,150.404,127.848
D12_y,321.308,322.052,353.359,392.198,392.368,446.538,494.381,469.551,439.222,398.063,361.359,322.828,299.955,273.714
D13_x,437.248,437.81,449.109,486.485,454.283,425.031,406.738,360.595,305.375,246.947,236.304,191.936,175.347,160.415
D13_y,255.732,256.222,248.609,241.248,254.037,240.017,237.608,260.426,270.48,288.031,256.271,264.609,289.149,309.496
D14_x,490.027,490.304,494.206,490.737,489.356,495.1,484.637,460.812,473.972,454.165,458.64,431.624,421.794,410.11
D14_y,250.386,250.385,225.746,233.227,273.088,262.102,259.124,295.592,326.804,361.33,396.582,424.013,475.255,491.815
D15_x,72.3732,75.9205,77.3058,64.3559,46.5577,22.4345,16.7008,7.12386,13.3403,9.02888,21.7069,32.4664,17.6759,46.5582
D15_y,250.405,246.503,280.107,277.522,286.003,327.824,378.782,392.173,361.745,378.978,401.147,457.351,469.223,480.166
D16_x,310.379,307.881,300.374,306.847,288.56,309.097,322.695,334.46,348.392,394.397,410.201,431.462,430.826,449.535
D16_y,417.041,416.069,451.511,461.334,456.328,472.972,491.825,451.326,425.049,420.821,409.941,393.487,360.829,368.274
D17_x,333.565,333.011,302.915,333.597,362.426,379.495,392.837,403.338,435.017,463.915,488.306,495.1,482.657,457.039
D17_y,289.601,288.32,350.215,375.638,416.332,468.801,491.303,468.794,411.7,363.841,334.816,295.087,257.194,227.576
D18_x,108.933,108.195,84.5185,34.7362,25.5449,16.4392,43.6357,58.0301,109.363,148.108,195.682,214.231,206.605,232.995
D18_y,326.001,329.36,342.518,384.384,438.793,484.236,431.543,373.548,321.686,282.531,214.236,171.738,138.04,125.263
D19_x,377.426,376.517,368.535,341.33,328.427,287.991,230.773,184.005,134.607,91.7081,45.0851,22.9392,54.2627,87.5712
D19_y,364.815,364.697,379.878,383.004,376.422,387.637,398.706,388.51,373.411,386.112,389.659,395.672,366.513,369.379
D20_x,463.17,464.134,495.1,494.405,495.1,495.1,473.735,467.601,480.228,446.53,429.804,434.868,408.241,413.088
D20_y,122.132,123.011,147.2,116.047,141.435,117.918,113.493,124.931,126.57,137.428,127.337,143.623,176.568,164.599
D21_x,122.24,122.022,127.05,110.679,141.292,129.065,109.53,62.6649,60.6428,74.2234,68.5865,102.206,92.0152,75.327
D21_y,39.8246,39.6602,78.9252,115.992,155.855,200.838,205.295,242.514,292.616,336.014,376.654,403.447,449.075,493.212
D22_x,411.795,404.209,445.088,443.092,485.445,465.323,428.143,421.707,369.579,358.358,339.264,283.573,250.423,200.682
D22_y,418.569,414.034,389.474,342.789,310.105,284.824,255.024,211.682,182.369,139.652,124.535,117.542,114.732,110.735
D23_x,250.981,259.567,214.303,146.38,112.774,60.1182,69.2619,28.4714,22.9942,64.0888,95.24,142.712,151.118,186.72
D23_y,210.95,209.506,205.163,226.807,227.839,277.553,334.357,406.172,440.741,493.865,455.746,408.869,395.486,365.373
D24_x,479.383,477.553,477.584,462.289,439.598,395.791,328.903,301.413,249.851,206.761,166.176,89.8237,33.4732,11.2572
D24_y,46.813,48.3709,25.8224,67.2172,89.6187,120.027,152.839,180.486,243.252,299.715,350.763,360.745,420.973,465.864
D25_x,191.043,190.271,221.215,229.814,248.612,262.961,267.546,284.917,317.202,369.336,402.187,421.339,447.549,458.461
D25_y,122.337,122.252,75.7285,80.7884,83.196,78.5542,64.2609,17.6894,34.6901,47.1306,49.3633,30.7145,26.3265,42.4198
D26_x,463.423,464.105,459.904,402.775,343.279,287.759,277.049,243.294,207.569,154.098,153.318,76.6977,25.4884,33.1024
D26_y,398.927,398.59,337.581,265.552,198.9,158.87,139.934,100.53,65.0586,12.4254,15.0414,23.4224,82.7495,131.568
D27_x,344.679,345.803,381.238,400.192,370.032,337.758,280.97,222.599,184.407,132.517,91.2375,36.3385,14.0917,15.14
D27_y,489.923,490.441,495.1,495.1,495.1,493.821,490.062,473.595,458.419,450.703,437.335,435.702,410.867,408.078
D28_x,412.874,411.769,359.39,306.786,268.728,270.343,237.787,197.598,182.833,165.655,143.354,85.5745,42.8449,16.0301
D28_y,216.803,220.57,190.469,175.19,162.26,188.366,121.778,69.7195,45.3105,65.1591,27.1202,50.2286,22.617,6.56757
D29_x,485.372,491.642,468.633,460.515,445.082,430.785,406.921,344.839,302.932,245.198,217.969,223.368,201.9,162.426
D29_y,221.157,224.707,252.645,303.847,308.813,330.613,304.248,318.04,331.741,342.203,371.018,409.978,448.286,483.986
D30_x,61.7721,60.8919,24.7023,12.5252,27.312,22.9597,19.8842,68.6058,97.2831,147.573,159.589,131.795,135.445,167.66
D30_y,81.8265,84.1352,69.5403,65.3934,73.7258,55.1224,45.7759,46.8358,62.8306,39.1145,19.0401,44.9862,88.6416,80.2296
D31_x,81.0324,80.9316,94.4024,66.7782,71.3704,87.7501,99.3948,113.393,72.2415,43.7817,52.3752,43.964,49.7811,38.9288
D31_y,12.2368,12.4256,4.94763,18.1749,33.3896,64.3512,65.255,56.8225,40.4641,75.5312,77.1085,89.8857,58.7742,67.7023
D32_x,19.7156,20.3208,45.5614,106.94,160.47,192.97,224.889,267.324,310.889,352.704,406.057,414.283,443.051,463.673
D32_y,251.968,251.486,195.03,162.198,93.7245,22.6914,41.459,48.8586,78.3401,123.429,155.334,222.157,286.26,352.223
D33_x,446.209,446.12,441.769,450.638,464.458,477.846,488.834,494.451,489.693,470.281,466.324,462.739,423.917,398.601
D33_y,335.695,335.225,301.253,292.073,281.645,258.347,250.413,234.481,206.946,224.109,191.658,202.124,238.686,225.202
D34_x,230.074,229.729,204.24,172.352,137.19,136.447,110.383,63.6721,53.2975,27.1816,30.9765,65.4909,78.2264,84.001
D34_y,42.0612,41.9236,5.83966,40.0975,75.6236,106.375,122.405,132.789,149.981,173.518,231.008,216.559,228.043,267.092
D35_x,20.1133,20.4168,36.0896,55.7005,48.476,94.5095,135.188,166.758,195.546,204.274,249.257,307.962,322.825,358.703
D35_y,242.397,241.729,280.8,328.583,379.564,445.445,493.92,436.612,399.069,351.737,297.385,282.073,254.856,251.611
D36_x,126.137,126.763,198.047,232.587,284.864,329.314,354.134,397.114,439.25,483.801,472.813,451.137,373.249,311.946
D36_y,270.527,269.319,227.715,190.257,139.038,85.3138,42.9179,13.578,71.0013,74.6486,93.1844,100.257,156.143,214.019
D37_x,62.0187,59.8672,73.7179,53.7454,59.1869,42.7289,27.8846,15.5171,33.8713,32.4449,13.996,48.7737,36.201,43.2083
D37_y,21.9321,15.7797,38.1629,54.296,68.9641,42.6269,51.1465,78.076,108.552,162.752,199.265,223.186,278.829,300.449
D38_x,363.769,370.683,399.982,413.626,430.757,456.704,427.728,453.892,452.682,462.371,430.264,434.205,431.844,417.95
D38_y,291.924,286.36,273.179,269.626,279.774,289.559,289.919,317.208,322.377,325.917,367.4,380.869,378.509,396.358
D39_x,454.62,454.464,429.973,407.37,417.651,422.612,400.684,384.222,367.929,357.5,349.361,342.495,335.578,324.311
D39_y,456.149,456.625,455.131,428.038,372.519,383.474,341.738,343.42,350.355,335.336,336.004,323.441,293.485,283.42
D40_x,464.602,465.254,480.475,464.467,423.159,385.973,376.059,336.936,305.4,259.196,222.82,197.659,179.995,157.246
D40_y,471.507,470.872,434.105,410.53,388.885,410.563,380.7,395.913,385.035,361.691,313.844,271.445,275.152,264.662
D41_x,43.8487,44.2417,34.8068,45.7608,21.2735,18.5301,57.559,33.0265,20.1672,14.8037,21.9846,54.1851,67.7262,68.6299
D41_y,275.424,275.534,248.999,223.323,190.425,173.708,173.67,164.572,158.576,113.873,93.8451,102.998,63.5829,33.1868
D42_x,389.275,391.612,405.507,414.269,434.98,451.847,452.542,448.165,465.283,431.306,425.9,403.634,381.167,348.242
D42_y,13.8668,9.16531,19.1958,33.8775,44.8512,53.2145,63.1681,82.1476,118.335,146.764,184.038,217.219,184.723,196.586
D43_x,420.673,422.501,445.615,494.278,470.684,432.423,361.3,298.177,275.733,227.154,184.502,127.605,78.3468,15.4377
D43_y,207.503,207.427,222.615,243.027,265.765,260.953,298.915,328.615,394.144,427.742,486.681,495.1,476.495,445.18
