,0,1,166,332,498,664,830,996,1162,1328,1494,1660,1826,1992
D34_x,229.931,230.659,232.846,228.85,233.47,239.285,240.466,241.638,240.467,237.703,235.7,232.477,232.174,232.289
D34_y,418.839,419.093,420.223,410.895,419.08,423.595,424.34,425.204,423.711,423.156,423.477,425.256,425.458,424.634
D35_x,391.338,388.02,392.109,390.032,388.519,388.657,388.742,396.551,416.283,423.879,427.364,425.983,419.831,418.768
D35_y,157.301,154.012,156.86,156.228,156.826,157.282,157.155,158.459,153.184,144.937,142.038,143.705,142.565,139.873
D36_x,167.39,170.859,170.975,162.29,160.01,163.757,161.834,160.758,162.034,170.046,148.593,143.328,150.367,154.446
D36_y,100.59,101.38,97.0669,101.017,106.344,93.8687,91.0626,85.7398,78.484,86.4769,73.3944,83.6288,84.0457,85.6206
D37_x,23.6884,23.3228,22.9565,19.7043,17.4551,17.4478,15.5792,16.3293,15.5667,15.5667,15.1296,14.9535,12.4267,11.0927
D37_y,392.473,392.768,393.06,392.563,396.707,412.736,416.829,422.288,422.22,422.22,422.888,423.141,425.266,421.862
D38_x,394.655,394.72,395.269,392.41,390.502,389.963,388.803,388.911,388.755,383.63,379.708,383.099,392.83,392.826
D38_y,203.264,203.221,196.885,196.193,196.165,198.476,199.315,208.175,208.993,212.945,222.059,222.726,234.451,245.24
D39_x,304.515,303.385,297.274,295.441,295.989,295.82,297.956,294.022,291.738,292.699,289.937,287.9,293.578,297.453
D39_y,279.737,283.707,280.669,280.442,279.396,283.262,278.404,272.005,270.803,268.766,268.206,270.866,280.302,297.473
D40_x,220.534,223.496,225.172,223.404,223.793,233.824,232.815,230.413,222.703,227.002,231.915,230.932,231.085,229.675
D40_y,398.09,400.254,403.755,412.887,414.331,414.348,416.289,415.698,413.299,402.493,402.319,401.855,401.099,403.792
D41_x,446.775,446.687,446.603,446.603,446.484,438.877,433.295,437.738,441.184,441.82,441.82,443.068,444.305,444.602
D41_y,311.413,311.439,311.105,311.105,310.299,313.391,316.324,313.277,312.177,311.786,311.786,310.577,309.182,308.942
D42_x,188.123,199.325,208.038,200.488,201.08,204.155,207.331,215.762,224.474,226.051,225.503,225.984,225.972,225.972
D42_y,467.503,464.697,461.23,459.797,452.116,456.432,452.495,449.86,445.291,443.419,439.835,438.622,438.623,438.623
D43_x,11.5176,11.4681,8.74266,8.67081,8.67081,8.67081,8.67081,8.67081,8.67076,8.67057,8.67057,8.67052,8.67052,8.67052
D43_y,33.513,33.5065,32.7102,31.0986,31.0986,31.0986,31.0986,31.0986,31.0982,31.0962,31.0962,31.0961,31.0961,31.0961
D44_x,331.732,332.461,332.027,330.961,332.543,334.833,334.112,333.917,328.772,320.716,322.064,323.364,323.449,323.094
D44_y,69.7491,72.3079,73.518,75.4927,78.2664,82.8356,85.9755,89.7639,94.3959,97.0793,107.134,110.057,129.151,132.246
D45_x,116.543,116.422,119.133,118.743,117.491,124.619,123.149,134.734,129.184,138.075,147.264,150.04,151.52,153.104
D45_y,165.541,164.059,164.551,176.25,175.326,183.715,188.928,197.98,214.88,216.904,214.406,207.155,206.778,209.31
D46_x,56.3676,56.4167,58.3771,58.3958,58.3958,58.2854,57.9267,57.9596,56.7581,56.4578,56.58,56.4967,57.0601,58.0727
D46_y,40.5561,40.5658,35.2257,35.076,35.076,34.7941,33.678,31.3228,30.9071,30.7555,30.38,30.3808,30.6224,23.4052
D47_x,22.9366,23.3169,21.7812,16.3377,13.9752,13.9752,13.9752,13.9752,14.5975,13.3019,13.3019,13.3019,13.3019,13.3019
D47_y,71.8424,72.4518,79.221,84.4936,84.1563,84.1563,84.1563,84.1563,83.9829,83.9112,83.9112,83.9112,83.9112,83.9112
D48_x,453.843,453.854,448.874,447.977,446.772,445.526,445.58,443.718,443.372,446.342,446.229,444.474,443.249,441.591
D48_y,178.453,177.801,179.053,181.116,181.21,182.216,180.668,178.884,171.064,170.295,170.51,172.772,180.026,188.586
D49_x,147.058,146.98,139.049,134.834,126.116,126.656,139.143,137.895,132.543,133.499,114.104,120.573,116.89,113.645
D49_y,126.132,126.181,124.739,128.35,122.818,118.318,123.659,132.57,140.749,142.895,143.254,143.432,144.074,145.698
D50_x,468.898,469.082,471.442,471.958,478.684,481.161,487.399,486.159,485.261,485.261,485.261,485.261,485.261,483.645
D50_y,226.863,228.601,228.52,228.686,229.872,226.132,224.153,229.527,231.195,231.195,231.195,231.195,231.195,233.716
D51_x,374.848,377.641,377.719,377.719,377.719,377.719,377.719,377.719,376.267,376.242,379.705,386.751,387.977,400.508
D51_y,7.16072,4.38608,5.02074,5.02074,5.02074,5.02074,5.02074,5.02074,5.55458,5.57082,8.69718,8.69976,23.889,27.532
D52_x,484.29,486.896,488.333,488.333,488.333,487.88,491.349,491.349,491.349,491.349,491.349,491.349,491.349,491.349
D52_y,309.959,313.102,307.761,307.761,307.761,307.603,308.376,308.376,308.376,308.376,308.376,308.376,308.376,308.376
D53_x,255.174,255.174,248.606,245.231,250.404,249.987,250.191,250.945,251.63,251.686,249.933,249.102,249.102,249.102
D53_y,455.299,455.299,451.758,447.941,450.339,451.474,451.791,450.826,451.256,450.74,453.048,454.252,454.252,454.252
D54_x,287.363,284.826,284.516,283.32,284.083,289.512,303.435,313.572,312.753,305.507,301.96,303.301,294.33,287.705
D54_y,272.143,271.318,261.575,260.246,258.751,257.335,248.711,249.086,248.743,250.622,250.182,258.716,250.232,233.406
D55_x,133.545,131.284,127.167,127.995,133.686,131.543,127.843,128.564,132.281,126.413,115.655,112.072,103.479,103.444
D55_y,65.4158,64.5587,59.632,61.9288,61.9583,55.7903,52.3481,52.6891,40.4944,47.1891,37.3705,42.1662,53.6995,54.0984
D56_x,83.0978,83.4624,82.8539,84.7786,84.1357,84.5468,82.1107,76.5233,73.477,73.2939,76.4746,76.0616,66.0264,65.8886
D56_y,59.2391,56.9998,53.45,54.5273,56.1627,57.4197,57.2043,57.601,61.9964,61.7834,57.7518,58.9958,66.2204,66.8059
D57_x,176.713,179.524,175.486,177.725,188.177,195.173,195.333,194.182,230.334,227.328,206.989,202.128,195.33,193.845
D57_y,227.451,228.672,217.981,214.846,218.316,218.794,219.437,201.77,186.431,189.488,192.28,188.577,189.363,190.073
D58_x,495.461,497.1,497.1,497.1,497.1,497.1,497.1,497.1,497.021,497.021,497.021,497.1,497.1,497.1
D58_y,129.848,128.494,129.566,129.565,126.0,125.999,126.354,126.354,126.364,126.364,126.364,126.272,120.056,114.416
D59_x,222.461,221.635,223.456,224.095,231.31,238.233,228.312,230.023,240.205,254.323,251.159,240.667,240.412,252.511
D59_y,282.624,282.979,283.78,284.306,285.687,280.032,265.838,258.893,269.618,255.701,249.546,247.678,255.323,266.148
D60_x,415.297,417.434,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14,418.14
D60_y,486.936,485.048,486.42,486.42,486.42,486.42,486.42,486.42,486.42,486.42,486.42,486.42,486.42,486.42
D61_x,218.107,221.089,224.456,224.998,223.941,219.349,209.535,216.1,209.289,205.118,202.133,206.992,208.16,205.975
D61_y,267.238,265.765,266.915,267.047,267.813,259.592,262.224,262.419,255.868,241.375,238.539,240.015,240.316,237.574
D62_x,19.7857,20.0623,19.5111,19.5111,19.3224,14.8654,19.1611,24.8199,26.147,26.8873,20.7233,25.316,26.1399,27.4964
D62_y,233.975,236.182,238.595,238.595,239.769,236.883,230.682,227.099,227.851,232.412,227.415,223.414,223.312,223.595
D63_x,304.915,304.792,304.491,303.264,308.113,313.651,313.102,314.535,319.893,324.653,326.537,335.419,352.471,364.711
D63_y,84.3385,84.4029,85.4077,87.6328,85.9229,90.662,90.8205,89.6045,76.0769,67.7836,60.3867,49.1637,40.2122,43.3155
D64_x,453.303,454.363,463.769,467.606,467.606,467.606,467.606,467.446,466.309,467.564,469.468,469.749,472.907,480.153
D64_y,165.471,163.895,160.388,166.452,166.452,166.452,166.452,166.444,166.186,166.45,166.584,166.573,167.294,164.877
D65_x,423.495,423.485,423.012,423.012,423.012,423.012,422.287,420.978,420.978,420.978,420.978,420.978,420.978,420.929
D65_y,403.698,403.686,403.454,403.454,403.454,403.454,402.678,402.178,402.178,402.178,402.178,402.178,402.178,402.504
D66_x,7.39508,8.43013,8.12856,8.12856,8.12856,7.78564,4.29858,8.01563,7.6791,7.08557,2.9,2.9,8.2129,8.38309
D66_y,191.631,191.304,191.057,191.057,191.057,191.049,190.915,190.891,191.444,192.173,199.013,195.498,199.102,199.16
D67_x,55.7964,55.7964,51.609,58.0551,59.8005,59.9049,55.1006,41.7162,40.5116,40.6633,40.6633,40.6633,40.3117,40.3117
D67_y,74.062,74.062,77.3288,83.0364,82.2026,80.1022,80.9466,81.9731,78.3683,78.4783,78.4783,78.4783,81.2431,81.2431
D68_x,19.8172,16.1263,8.63566,8.10027,8.55516,8.55532,8.55532,8.55532,8.69526,8.69967,8.69967,8.69967,8.69967,8.69967
D68_y,54.2683,54.4503,57.5503,52.8544,52.7766,52.7766,52.7766,52.7766,52.7559,52.7558,52.7558,52.7558,52.7558,52.7558
D69_x,487.061,488.237,489.352,489.352,489.352,489.352,489.352,489.352,489.309,489.309,489.309,489.309,489.309,489.077
D69_y,396.461,402.179,402.606,402.606,402.606,402.606,402.606,402.606,402.639,402.639,402.639,402.639,402.639,402.827
D70_x,35.0659,35.8776,35.8901,35.8901,35.8901,35.8901,35.8901,35.5539,34.0176,33.8169,33.901,34.1598,34.7784,35.0562
D70_y,33.2956,33.4058,26.9402,26.9402,26.9402,26.9402,26.9402,27.1313,27.7373,27.5257,27.6118,27.9012,28.8017,29.9178
D71_x,340.819,340.515,337.822,336.932,340.714,341.663,344.526,358.213,376.889,374.942,378.646,388.636,395.516,399.066
D71_y,178.095,178.115,182.054,182.919,181.774,185.135,185.513,177.457,167.568,174.074,167.819,175.502,179.875,175.685
D72_x,140.65,140.435,137.223,137.31,135.513,132.928,133.657,130.278,113.736,101.035,93.1077,87.4109,83.3298,83.3259
D72_y,59.1882,58.2386,61.9223,64.5398,67.4123,67.5074,70.0928,74.904,79.3581,74.8181,61.9912,59.4701,65.6341,65.8425
D73_x,78.9339,81.5431,82.0318,86.8784,91.7466,87.4678,90.2721,88.067,78.4456,67.2161,66.3843,63.4683,61.25,61.1437
D73_y,155.46,151.182,143.316,137.022,133.07,134.363,129.786,131.772,132.123,138.335,133.959,133.078,134.23,134.798
D74_x,230.361,228.423,223.85,226.814,230.902,228.881,224.292,223.886,217.213,218.338,217.355,217.727,218.014,216.948
D74_y,412.158,413.938,415.119,417.584,424.21,421.037,420.845,417.525,409.676,397.766,394.616,393.156,392.266,392.911
D75_x,49.0726,50.5698,51.1094,52.8605,52.4108,49.673,46.4723,45.3424,41.4803,41.3959,41.3933,41.3933,39.99,39.99
D75_y,64.4464,64.1974,71.0713,70.5342,66.6305,66.7516,67.4025,66.638,61.1034,61.0231,61.0254,61.0254,56.1059,56.1059
D76_x,42.4195,40.8873,37.171,29.9244,21.5554,18.178,16.5621,5.84298,2.9,2.9,16.5672,12.35,11.1992,11.1992
D76_y,384.545,382.638,384.584,385.416,387.72,387.743,380.824,378.079,367.145,356.679,359.793,365.501,367.129,367.129
D77_x,360.936,361.47,361.178,358.438,358.13,357.74,357.283,356.555,364.301,369.331,374.44,380.721,382.797,384.118
D77_y,98.64,103.974,105.015,106.516,108.295,109.217,110.211,111.85,108.81,108.173,98.625,95.1577,98.7488,105.655
D78_x,134.249,135.374,133.89,181.713,185.451,186.674,192.074,191.878,191.615,180.665,181.339,175.371,175.449,176.114
D78_y,438.913,438.082,393.588,382.055,401.885,401.978,402.504,402.375,400.057,397.443,397.013,400.875,400.524,399.557
D79_x,440.547,443.22,438.23,432.415,430.405,429.626,429.739,428.942,429.371,435.126,437.571,437.588,434.555,428.59
D79_y,149.236,154.761,148.319,150.428,151.352,152.985,152.173,152.192,149.474,145.258,143.647,146.44,151.725,148.482
D80_x,99.1622,99.1975,103.965,102.164,102.393,88.9132,76.7361,57.9124,51.9301,48.3334,51.9654,53.5398,56.4033,57.7516
D80_y,201.876,201.924,204.296,200.787,217.577,197.701,198.615,200.226,202.331,198.927,207.418,208.306,208.65,209.468
D81_x,143.043,143.043,151.718,169.32,186.933,191.516,183.11,178.476,180.069,177.747,176.635,172.276,171.379,165.99
D81_y,380.526,380.526,381.384,345.763,335.07,338.3,339.156,337.431,335.262,335.56,335.659,330.93,328.77,325.101
D82_x,233.019,233.034,234.673,244.036,241.327,227.889,228.571,220.658,217.095,197.252,201.827,203.229,202.463,203.774
D82_y,368.198,368.19,368.236,373.545,379.329,380.561,379.913,384.612,384.614,370.785,379.919,378.245,377.193,376.709
D83_x,458.625,458.122,458.648,458.648,458.648,458.648,458.648,458.648,458.648,458.648,458.648,458.648,458.648,458.816
D83_y,390.32,390.881,391.427,391.427,391.427,391.427,391.427,391.427,391.427,391.427,391.427,391.427,391.427,392.507
D84_x,43.5557,42.2169,39.2485,40.4264,42.4084,42.6681,43.2613,49.6999,50.897,53.5192,48.967,49.4861,51.5169,52.2819
D84_y,179.035,179.942,174.555,169.451,168.219,168.207,175.33,180.374,182.41,182.414,161.619,161.18,160.853,161.446
D85_x,203.744,203.744,198.544,196.575,197.705,197.445,197.348,196.714,184.076,176.596,164.023,148.731,141.326,140.603
D85_y,70.6533,70.6533,68.8663,63.3087,66.0216,68.4506,68.8797,66.1152,54.4533,63.3824,65.0189,62.6696,65.4632,65.0315
D86_x,378.79,378.579,372.815,372.815,372.815,372.815,372.681,371.614,371.442,371.442,371.392,371.027,370.152,370.148
D86_y,436.818,438.231,441.854,441.854,441.854,441.854,441.383,440.094,440.046,440.046,440.108,440.544,441.517,441.521
D87_x,126.114,124.313,126.561,132.588,127.68,136.713,126.848,105.942,119.135,126.941,137.566,138.648,141.513,141.639
D87_y,198.594,200.571,200.301,205.203,207.55,205.197,207.57,220.961,237.801,234.769,236.747,240.419,241.608,242.234
D88_x,342.156,341.803,339.769,339.546,339.528,339.703,340.26,340.779,342.275,343.382,344.092,344.048,345.588,347.031
D88_y,432.212,435.38,433.405,433.214,433.207,433.273,432.607,431.001,431.757,432.482,433.11,433.065,433.628,436.214
D89_x,400.384,400.787,400.955,400.955,400.955,400.955,400.907,399.907,399.907,399.907,399.907,399.887,399.887,399.887
D89_y,444.454,444.081,443.436,443.436,443.436,443.436,443.359,442.607,442.607,442.607,442.607,442.663,442.663,442.663
D90_x,299.198,298.219,296.205,294.78,296.025,297.2,297.647,299.056,299.877,298.144,300.901,299.384,300.647,301.479
D90_y,409.678,410.879,409.882,411.936,414.825,416.364,415.719,413.653,414.463,413.61,411.964,414.483,414.734,412.654
D91_x,430.207,430.326,430.06,429.925,431.38,431.583,429.966,428.978,428.995,428.995,428.995,429.257,429.799,430.562
D91_y,338.664,338.872,342.207,342.42,343.07,342.315,341.771,341.896,341.885,341.885,341.885,341.727,337.713,332.342
D92_x,163.82,169.355,168.0,162.391,165.791,173.271,172.292,163.497,155.316,157.609,143.827,144.403,145.883,150.444
D92_y,235.29,235.924,231.677,228.856,232.126,218.017,220.7,188.423,152.081,127.684,144.13,144.821,154.567,161.444
D93_x,111.268,112.055,113.518,113.337,113.837,123.672,122.438,120.984,133.738,139.532,142.971,140.334,144.746,140.969
D93_y,230.001,228.083,226.081,224.61,232.376,245.731,253.836,266.923,272.841,275.569,276.027,277.646,276.406,273.502
D94_x,356.7,358.736,360.304,360.16,360.16,360.16,360.009,359.483,360.274,360.507,359.609,355.926,354.258,352.575
D94_y,403.091,404.033,405.65,405.573,405.573,405.573,404.121,402.871,403.096,402.579,400.84,401.299,403.173,402.465
D95_x,240.767,244.562,247.616,250.481,252.203,241.168,223.226,221.018,222.141,226.216,229.227,228.695,226.787,232.874
D95_y,261.867,258.542,255.477,256.523,254.844,256.542,226.302,238.909,245.174,247.286,252.9,259.303,254.213,273.288
D96_x,142.717,142.716,142.082,135.683,135.124,132.67,130.055,128.466,132.966,144.253,142.034,141.444,142.607,142.372
D96_y,171.931,171.941,173.903,174.722,166.273,160.304,158.88,159.748,148.489,143.014,159.044,161.323,166.93,168.456
D97_x,274.575,274.91,279.354,281.58,281.242,279.523,281.25,289.329,292.702,301.755,301.589,299.695,272.765,282.273
D97_y,229.05,231.158,233.191,228.298,227.524,224.722,218.77,219.614,232.004,240.545,244.353,246.086,243.125,253.705
D98_x,423.92,422.652,421.887,428.902,432.845,426.257,425.768,424.447,421.454,421.34,422.982,426.52,438.428,442.179
D98_y,45.9585,45.6398,44.3294,46.3083,53.3833,56.2594,56.1555,54.1521,53.2863,49.5418,47.2337,39.9928,38.3912,35.863
D99_x,391.672,389.866,398.601,396.771,396.144,395.036,392.376,400.719,408.912,408.451,417.295,417.341,417.52,414.105
D99_y,160.44,163.75,166.934,166.233,167.542,168.261,167.782,160.632,153.758,154.063,157.098,157.115,156.683,154.794
D100_x,398.058,397.685,390.178,388.824,384.854,387.489,378.931,370.384,369.605,375.5,371.249,369.132,370.203,360.967
D100_y,273.353,271.257,273.848,276.525,281.369,286.524,289.775,285.304,285.2,281.061,277.422,275.621,280.4,279.627
D101_x,416.563,415.556,415.556,414.582,413.275,413.193,413.112,405.733,408.558,418.241,420.63,425.441,428.346,430.373
D101_y,101.081,103.931,103.931,104.183,105.417,105.544,105.409,110.353,105.879,99.6586,98.7165,99.2332,95.9366,97.2456
D102_x,367.559,367.539,363.207,359.087,359.042,359.042,358.107,357.837,357.442,356.039,353.23,348.039,370.877,381.697
D102_y,39.2986,39.239,37.036,37.9346,38.0672,38.0672,37.7775,37.6735,39.4832,40.5115,39.2837,42.0145,37.775,45.5101
D103_x,83.6241,84.2511,77.5036,78.028,82.3403,86.0269,72.4242,70.8135,71.646,74.3345,78.069,78.465,78.2516,78.195
D103_y,102.41,105.975,106.13,106.117,105.502,96.5012,95.0992,88.908,88.6975,88.5403,88.7292,87.4556,87.0379,87.061
D104_x,413.459,413.943,412.644,411.669,410.628,408.853,408.9,406.316,399.143,396.022,397.217,400.693,400.585,402.214
D104_y,87.4536,88.1164,92.4329,95.7235,96.7176,94.7257,94.7632,98.9744,111.227,109.25,113.078,109.313,109.271,104.489
D105_x,402.625,403.734,405.433,405.433,405.433,405.433,405.433,404.823,404.823,404.823,404.823,404.823,404.823,404.823
D105_y,451.552,450.334,449.979,449.979,449.979,449.979,449.979,449.39,449.39,449.39,449.39,449.39,449.39,449.39
D106_x,95.0111,95.0111,97.4887,102.456,95.729,99.841,101.053,99.8813,91.1368,82.0927,77.7791,66.1952,59.104,59.0313
D106_y,96.355,96.355,96.6698,103.038,102.666,101.665,111.855,112.628,108.227,103.815,97.1142,98.9591,98.8279,98.95
D107_x,479.553,482.173,482.964,482.964,482.964,482.964,482.964,482.964,482.964,482.964,482.964,482.964,482.964,482.964
D107_y,452.234,449.353,447.098,447.098,447.098,447.098,447.098,447.098,447.098,447.098,447.098,447.098,447.098,447.098
D108_x,436.445,432.733,432.766,431.79,428.821,429.323,428.6,426.873,426.666,433.627,433.793,429.011,423.774,424.281
D108_y,112.945,110.857,110.465,110.063,110.152,113.301,115.518,119.74,125.975,127.324,127.401,133.78,138.4,138.068
D109_x,364.195,364.187,368.889,368.889,368.889,368.889,368.695,367.647,367.23,367.23,367.229,367.229,367.229,366.541
