,0,1,125,250,375,500,625,750,875,1000,1125
D38_y,99.8692,99.8692,99.0515,96.9265,94.5206,92.936,93.1599,93.3198,93.2939,93.2939,92.1883
D39_x,225.005,226.936,225.041,222.659,221.648,221.607,223.129,218.198,212.749,205.738,201.747
D39_y,351.016,352.972,354.366,355.117,355.241,354.749,354.708,356.456,361.306,359.72,359.905
D40_x,405.452,406.264,406.292,406.292,406.292,406.292,406.292,406.292,406.292,406.292,406.292
D40_y,40.461,39.3773,39.3379,39.3379,39.3379,39.3379,39.3379,39.3379,39.3378,39.3374,39.3374
D41_x,212.295,212.287,211.332,211.87,213.569,217.238,219.975,222.461,226.317,230.574,234.434
D41_y,94.8585,94.8333,92.6778,90.2606,88.473,88.5232,89.3906,89.5878,88.7097,89.1403,90.8162
D42_x,147.488,147.474,145.706,144.079,142.625,140.099,138.486,143.476,142.73,142.509,144.135
D42_y,318.434,318.421,316.682,314.785,312.753,310.883,307.707,308.765,305.342,301.322,297.535
D43_x,221.885,223.168,223.316,225.071,227.447,229.139,231.037,233.214,236.682,236.106,239.512
D43_y,68.7547,66.775,66.702,65.0517,63.4029,63.1479,64.7727,65.9022,64.0227,53.9082,46.6798
D44_x,311.322,310.674,310.498,311.183,310.627,309.151,306.455,303.284,301.409,300.601,299.412
D44_y,315.466,315.332,312.772,311.015,309.89,308.389,306.927,306.866,306.939,306.125,305.062
D45_x,221.725,223.469,223.586,223.862,225.662,227.588,229.613,232.079,234.23,238.512,240.32
D45_y,57.4058,57.9036,56.9193,55.3275,53.7769,52.7106,53.3429,54.4954,54.5944,40.008,36.9361
D46_x,191.55,191.55,191.55,191.55,191.55,191.55,193.455,195.868,198.075,200.342,199.746
D46_y,337.245,337.245,337.245,337.245,337.245,337.245,337.469,338.085,339.271,340.967,342.746
D47_x,80.0874,80.3309,81.1475,81.7119,84.2699,85.0258,82.5293,85.1656,79.0999,81.577,83.8723
D47_y,271.928,277.678,276.158,273.684,270.109,279.003,275.069,278.043,286.154,280.509,284.516
D48_x,144.942,144.917,144.314,140.069,139.161,145.153,144.748,140.077,135.18,131.14,137.847
D48_y,269.016,268.997,267.285,266.838,266.816,262.035,263.352,261.842,258.012,263.583,266.417
D49_x,228.6,228.6,228.6,228.539,227.53,227.411,226.742,225.606,224.326,221.1,216.414
D49_y,385.018,385.018,385.018,385.878,386.855,386.469,385.345,383.435,381.193,377.289,371.842
D50_x,397.535,396.921,397.816,400.313,402.786,404.285,404.285,404.285,404.285,404.285,404.285
D50_y,379.754,379.914,379.562,379.569,379.212,378.865,378.865,378.865,378.865,378.865,378.865
D51_x,140.275,142.183,149.497,147.337,145.015,143.089,143.843,145.751,148.203,150.649,152.578
D51_y,116.948,115.057,114.022,112.766,111.86,112.88,115.222,116.768,117.174,116.737,115.205
D52_x,385.997,386.022,385.58,384.924,384.837,384.837,384.837,384.837,384.837,384.837,384.837
D52_y,158.765,158.741,159.674,159.689,159.715,159.715,159.715,159.715,159.715,159.715,159.715
D53_x,232.693,245.714,246.167,244.2,242.483,240.682,239.051,238.547,239.675,241.685,243.988
D53_y,215.565,221.423,220.658,221.501,222.304,223.527,225.405,227.807,229.993,231.462,232.426
D54_x,210.962,210.955,210.429,211.15,214.09,218.401,219.974,222.74,221.081,218.378,217.895
D54_y,112.116,112.097,109.685,107.346,106.417,107.845,111.085,109.089,106.836,104.405,101.272
D55_x,352.956,352.408,352.803,352.975,353.952,355.576,355.576,355.576,355.576,355.576,355.576
D55_y,185.263,184.506,182.742,180.963,179.393,178.6,178.6,178.6,178.6,178.6,178.6
D56_x,409.159,406.742,414.658,414.658,414.658,414.658,414.658,414.658,414.658,414.658,414.658
D56_y,236.33,234.757,230.202,230.202,230.202,230.202,230.202,230.202,230.202,230.202,230.202
D57_x,492.675,492.675,492.675,492.675,492.675,492.675,492.675,492.675,492.675,492.675,492.675
D57_y,132.618,132.618,132.618,132.618,132.618,132.618,132.618,132.618,132.618,132.618,132.618
D58_x,96.5343,93.1182,93.5395,93.5395,93.5395,93.5395,93.5395,93.5395,93.5395,93.5395,93.5395
D58_y,448.191,455.891,457.568,457.568,457.568,457.568,457.568,457.568,457.568,457.568,457.568
D59_x,215.207,214.484,214.484,214.484,214.484,214.484,214.484,214.484,214.484,214.484,214.484
D59_y,21.3694,21.5064,21.5064,21.5064,21.5064,21.5064,21.5064,21.5064,21.5064,21.5064,21.5064
D60_x,405.389,405.408,406.485,406.485,406.485,406.485,406.485,406.485,406.485,406.485,406.485
D60_y,184.551,184.55,184.462,184.462,184.462,184.462,184.462,184.462,184.462,184.462,184.462
D61_x,381.439,381.603,382.639,384.574,384.704,384.704,384.704,384.704,384.704,384.704,384.704
D61_y,167.358,167.192,169.012,169.468,169.514,169.514,169.514,169.514,169.514,169.514,169.514
D62_x,474.941,473.877,469.433,469.433,469.433,469.433,469.433,469.433,469.433,469.433,469.433
D62_y,186.625,183.409,184.327,184.327,184.327,184.327,184.327,184.327,184.327,184.327,184.327
D63_x,453.353,452.145,453.59,453.59,453.59,453.59,453.59,453.59,453.59,453.59,453.59
D63_y,375.778,372.236,370.353,370.353,370.353,370.353,370.353,370.353,370.353,370.353,370.353
D64_x,135.743,139.985,138.852,138.852,138.852,138.852,138.852,138.852,138.852,138.852,140.565
D64_y,397.917,397.421,390.945,390.945,390.945,390.945,390.945,390.945,390.945,390.945,389.66
D65_x,217.699,217.699,218.466,218.466,218.466,218.466,218.429,218.408,217.978,219.769,218.668
D65_y,476.837,476.837,479.204,479.204,479.204,479.204,479.314,479.381,481.626,488.398,490.507
D66_x,78.0257,79.1481,80.6175,80.6175,80.6175,80.6175,80.6175,80.6175,80.6175,80.6175,80.6175
D66_y,356.237,358.367,355.732,355.732,355.732,355.732,355.732,355.732,355.732,355.732,355.732
D67_x,78.8567,76.0835,63.4932,63.4932,62.2614,60.2757,59.2884,58.3138,57.4743,59.7172,57.1931
D67_y,134.431,133.817,144.988,144.988,146.178,148.461,150.806,151.316,150.09,149.783,149.163
D68_x,448.236,448.236,448.236,448.236,448.236,448.236,448.236,448.236,448.236,448.236,448.236
D68_y,235.03,235.03,235.03,235.03,235.03,235.03,235.03,235.03,235.03,235.03,235.03
D69_x,243.628,243.663,246.187,250.579,249.372,246.716,246.842,253.437,250.883,250.637,251.744
D69_y,124.541,124.535,124.053,124.411,124.803,123.502,127.493,129.581,132.287,137.466,134.557
D70_x,311.144,312.425,315.945,316.261,315.194,313.884,312.315,310.863,309.36,308.421,308.923
D70_y,340.833,341.014,341.449,340.151,337.713,334.595,331.191,329.533,325.646,322.698,320.849
D71_x,467.737,465.287,459.779,459.779,459.779,459.779,459.779,459.779,459.779,459.779,459.779
D71_y,185.364,184.936,186.009,186.009,186.009,186.009,186.009,186.009,186.009,186.009,186.009
D72_x,240.634,240.89,244.018,246.552,246.436,245.566,244.708,244.783,246.011,247.992,250.756
D72_y,188.017,187.842,188.522,187.297,185.333,182.085,179.067,176.606,174.445,172.013,168.121
D73_x,295.407,295.422,293.096,293.69,290.842,287.488,285.795,284.351,283.966,283.326,282.85
D73_y,276.143,276.368,275.289,277.28,279.182,281.542,283.419,285.396,284.019,283.404,282.338
D74_x,353.834,352.562,350.576,351.284,353.782,355.202,355.202,355.202,355.202,355.202,355.202
D74_y,201.162,200.409,197.847,196.698,196.71,196.675,196.675,196.675,196.675,196.675,196.675
D75_x,113.461,116.78,124.608,122.831,120.835,118.506,117.372,117.858,119.97,122.401,123.327
D75_y,131.024,119.761,119.296,118.514,118.126,118.91,121.068,123.46,124.674,124.419,122.241
D76_x,237.026,234.99,235.991,238.93,242.903,240.225,243.646,256.188,260.82,257.417,260.609
D76_y,93.0379,97.2779,95.7003,94.9791,95.8607,94.1858,92.2526,86.448,82.1699,74.4025,72.7793
D77_x,104.483,104.254,102.524,101.856,101.626,101.618,103.819,99.8578,99.2341,99.3527,100.267
D77_y,330.112,329.893,328.206,325.284,322.039,318.805,325.254,328.446,329.383,327.575,325.948
D78_x,160.956,160.28,161.168,161.168,161.168,161.168,161.168,161.168,161.168,161.168,161.168
D78_y,476.846,479.247,479.997,479.997,479.997,479.997,479.997,479.997,479.997,479.997,479.997
D79_x,84.0447,87.0409,96.418,96.5032,93.1596,92.6565,95.8563,104.771,105.948,107.074,116.719
D79_y,327.549,326.503,322.441,320.55,317.391,314.972,312.033,313.77,308.525,306.666,311.206
D80_x,346.097,344.938,342.874,342.903,343.161,343.926,343.926,343.926,343.926,343.926,343.926
D80_y,183.587,181.783,178.943,176.713,174.314,172.227,172.227,172.227,172.227,172.227,172.227
D81_x,404.252,401.902,401.902,401.902,401.902,401.902,401.902,401.902,401.902,401.902,401.902
D81_y,286.126,285.857,285.857,285.857,285.857,285.857,285.857,285.857,285.857,285.857,285.857
D82_x,99.9428,101.434,104.761,103.971,104.881,94.7637,87.0728,86.3901,78.593,82.0076,86.7128
D82_y,292.064,289.287,282.605,276.289,274.605,280.051,293.669,287.658,296.048,292.691,293.882
D83_x,181.059,181.506,181.441,181.441,181.441,181.441,182.233,182.255,182.255,182.255,182.255
D83_y,8.7354,6.60213,6.57008,6.57008,6.57008,6.57008,5.10631,5.06847,5.06847,5.06847,5.06847
D84_x,52.0924,52.1075,53.8329,55.5595,57.302,59.4064,62.7496,59.251,54.6487,54.6487,54.6487
D84_y,314.753,314.721,312.694,310.804,308.936,306.168,302.42,301.719,313.916,313.916,313.916
D85_x,157.301,156.654,150.293,147.286,140.964,138.414,137.173,126.679,119.509,117.62,117.477
D85_y,176.191,183.005,188.206,187.962,194.294,193.162,197.992,204.49,210.692,195.825,198.002
D86_x,95.5688,95.5688,95.5688,95.5688,95.5688,95.5688,95.4935,95.478,95.478,95.478,95.478
D86_y,5.92381,5.92381,5.92381,5.92381,5.92381,5.92381,4.9322,4.9,4.9,4.9,4.9
D87_x,357.371,357.374,357.781,358.644,359.813,360.809,360.964,360.964,360.964,360.964,360.964
D87_y,321.514,321.51,320.172,318.262,316.033,314.386,313.878,313.878,313.878,313.878,313.878
D88_x,359.541,359.864,364.869,366.53,366.894,367.145,367.145,367.145,367.145,367.145,367.145
D88_y,234.461,234.954,241.938,243.408,243.696,243.534,243.534,243.534,243.534,243.534,243.534
D89_x,371.534,367.124,366.808,366.844,367.857,367.857,367.857,367.857,367.857,367.857,367.857
D89_y,172.263,169.39,168.061,166.544,166.116,166.116,166.116,166.116,166.116,166.116,166.116
D90_x,404.208,408.569,415.603,415.603,415.603,415.603,415.603,415.603,415.603,415.603,415.603
D90_y,256.478,266.534,265.832,265.832,265.832,265.832,265.832,265.832,265.832,265.832,265.832
D91_x,151.199,150.04,150.299,149.705,150.049,149.769,150.895,152.774,153.412,153.412,153.412
D91_y,69.1525,65.0432,64.5876,63.8884,59.9231,57.4567,55.2908,53.642,53.085,53.085,53.085
D92_x,281.206,284.085,286.607,286.322,285.314,282.946,282.004,279.909,279.037,279.987,284.602
D92_y,122.686,123.569,122.525,120.783,119.955,116.827,112.592,111.633,109.182,111.814,114.761
D93_x,431.74,425.61,424.076,424.076,424.076,424.076,424.076,424.076,424.076,424.076,424.076
D93_y,151.004,152.983,153.955,153.955,153.955,153.955,153.955,153.955,153.955,153.955,153.955
D94_x,168.437,168.437,168.437,167.978,167.554,168.261,170.262,172.472,172.472,171.566,171.574
D94_y,70.6088,70.6088,70.6088,69.4142,66.9616,64.6039,63.1758,62.1932,62.1932,61.7622,61.6802
D95_x,447.975,448.691,444.834,443.677,443.493,442.863,442.524,442.456,442.447,442.425,442.315
D95_y,472.591,475.099,479.061,480.317,480.635,480.823,480.732,480.722,480.723,480.714,480.67
D96_x,265.475,266.771,269.357,269.357,269.518,270.08,271.036,266.985,261.268,259.279,259.42
D96_y,59.7997,58.9211,55.7529,55.7529,56.4547,58.8907,57.9328,58.0788,55.6701,56.0727,59.605
D97_x,116.231,117.698,118.775,118.887,119.29,118.067,117.111,117.391,118.316,118.316,118.316
D97_y,63.3065,57.4856,55.9392,55.8184,54.5757,52.2889,49.9917,47.5327,45.452,45.452,45.452
D98_x,452.868,452.847,451.789,451.785,451.689,451.685,451.685,451.685,451.685,451.685,451.685
D98_y,58.294,58.1495,57.4506,57.4558,57.5934,57.5992,57.5992,57.5992,57.5992,57.5992,57.5992
D99_x,195.044,195.044,194.618,194.753,195.521,197.345,199.484,199.683,202.138,204.496,205.087
D99_y,74.0355,74.0355,75.1132,73.5164,71.162,69.4935,68.993,69.1228,69.5864,70.405,72.8938
D100_x,237.937,238.918,248.526,251.092,252.281,252.843,254.208,256.341,256.158,259.79,260.612
D100_y,166.595,166.25,162.457,161.458,158.872,155.026,151.365,147.858,144.21,141.127,138.714
D101_x,195.278,195.266,193.966,193.486,195.293,197.757,199.727,199.727,199.99,202.401,204.89
D101_y,118.772,118.756,116.648,114.239,112.775,113.085,113.809,113.809,113.711,113.063,112.888
D102_x,182.692,186.474,192.302,192.302,192.302,192.302,192.302,192.302,192.302,192.302,192.302
D102_y,479.15,478.454,482.716,482.716,482.716,482.716,482.716,482.716,482.716,482.716,482.716
D103_x,300.045,309.774,315.236,315.568,316.719,318.423,320.363,320.827,320.829,320.829,320.855
D103_y,237.409,242.911,237.076,239.539,241.747,243.568,244.978,244.564,244.563,244.562,244.54
D104_x,457.555,457.857,464.92,465.071,465.071,465.071,465.071,465.071,465.071,465.071,465.071
D104_y,464.435,463.166,458.455,458.442,458.442,458.442,458.442,458.442,458.442,458.442,458.442
D105_x,73.7354,69.2145,64.3332,64.3332,64.3274,64.3205,60.9037,58.8883,55.5683,50.5872,48.1682
D105_y,127.884,134.144,130.755,130.755,130.753,130.75,131.211,132.493,133.049,133.891,133.488
D106_x,429.001,427.804,427.764,427.764,427.764,427.764,427.764,427.764,427.764,427.764,427.764
D106_y,194.151,184.582,184.657,184.657,184.657,184.657,184.657,184.657,184.657,184.657,184.657
D107_x,205.396,205.365,202.984,203.073,204.343,203.288,201.132,199.25,197.867,197.19,198.395
D107_y,163.737,163.73,164.078,166.466,168.614,168.666,167.406,165.767,163.708,161.314,159.0
D108_x,144.638,143.722,135.979,131.098,124.177,113.96,102.744,106.338,100.291,94.6368,88.3381
D108_y,265.283,261.631,261.967,261.642,256.452,259.136,253.633,239.54,231.128,224.531,224.76
D109_x,260.541,259.21,260.16,260.309,261.282,263.027,261.807,262.463,264.952,271.527,271.533
D109_y,76.4255,74.8646,71.9015,72.2726,74.5809,75.4892,74.7825,77.1063,73.4471,71.2516,74.349
D110_x,261.581,260.142,259.219,259.236,259.071,258.874,257.34,254.461,256.613,257.926,253.284
D110_y,340.179,337.02,335.791,336.247,335.496,333.655,330.656,330.515,331.157,327.125,326.345
D111_x,231.376,225.26,230.76,230.76,230.76,230.843,230.809,229.73,225.634,222.622,220.52
D111_y,423.87,429.586,435.961,435.961,435.961,436.049,438.263,440.508,442.679,446.523,448.922
D112_x,285.154,285.003,285.001,283.021,282.888,282.578,279.834,278.058,279.289,281.195,281.248
D112_y,331.897,330.572,331.877,330.991,330.178,327.007,323.693,321.198,318.675,314.944,314.759
D113_x,355.172,358.306,358.096,358.185,358.248,359.361,360.616,360.246,359.987,357.724,357.083
D113_y,442.391,447.713,450.74,453.171,455.454,457.658,459.575,461.119,464.374,466.656,467.666
D114_x,271.671,271.785,274.571,277.873,276.554,274.202,270.634,264.541,259.699,267.034,268.586
D114_y,109.486,108.504,109.57,113.783,115.409,113.322,111.128,104.137,106.901,114.015,120.764
D115_x,299.525,300.851,300.319,299.893,299.506,299.823,300.655,301.682,303.242,303.714,303.16
D115_y,167.681,167.248,164.742,159.886,155.166,150.602,146.244,145.857,146.748,145.975,146.649
D116_x,404.931,404.931,404.931,404.931,404.931,404.931,404.931,404.931,404.931,404.931,404.931
D116_y,11.4842,11.4842,11.4842,11.4842,11.4842,11.4842,11.4842,11.4842,11.4842,11.4842,11.4842
D117_x,298.476,299.965,298.443,296.541,294.63,292.74,290.915,289.139,288.065,287.869,288.247
D117_y,419.178,419.943,421.03,422.652,425.595,429.731,433.876,438.184,442.949,447.936,452.91
D118_x,441.03,443.683,445.868,445.127,445.109,445.341,445.345,445.348,445.35,445.982,446.363
D118_y,462.908,459.739,462.335,462.386,462.628,463.296,463.274,463.273,463.273,463.675,464.012
D119_x,95.4537,95.4995,98.1139,86.0064,80.1742,75.7051,73.7597,78.6913,57.4608,48.93,47.8173
D119_y,200.81,200.845,204.066,201.299,197.078,199.586,205.311,211.486,203.997,205.609,204.76
D120_x,490.303,490.303,490.303,490.303,490.303,490.303,490.303,490.303,490.303,490.303,490.303
D120_y,329.487,329.487,329.487,329.487,329.487,329.487,329.487,329.487,329.487,329.487,329.487
D121_x,101.908,101.905,101.7,101.646,101.719,101.719,100.537,99.7905,99.5037,99.5037,99.5037
D121_y,345.028,345.008,342.537,340.039,337.801,337.801,338.743,339.092,340.128,340.128,340.128
D122_x,30.9598,30.9598,30.9598,30.9598,30.9598,30.9598,30.9598,30.1742,28.2648,27.8457,27.8457
D122_y,61.4148,61.4148,61.4148,61.4148,61.4148,61.4148,61.4147,60.3189,58.7422,58.0833,58.0833
D123_x,396.781,396.8,398.866,398.871,398.871,398.871,398.871,398.871,398.871,398.871,398.871
D123_y,176.924,176.92,176.842,176.851,176.851,176.851,176.851,176.851,176.851,176.851,176.851
D124_x,108.904,109.53,112.843,112.188,112.736,110.615,108.299,107.443,108.609,109.347,109.298
D124_y,74.5401,76.8997,81.6609,82.4287,80.0682,78.761,77.8604,75.8722,73.671,71.3063,69.5503
D125_x,472.094,472.094,472.094,472.094,472.094,472.094,472.094,472.094,472.094,472.094,472.094
D125_y,330.486,330.486,330.486,330.486,330.486,330.486,330.486,330.486,330.486,330.486,330.486
D126_x,43.3414,44.0844,43.8392,43.8392,43.7437,43.6239,42.6684,40.9063,38.2189,35.778,34.6096
D126_y,106.262,109.079,113.565,113.565,113.591,113.624,113.822,114.364,114.586,114.074,113.712
D127_x,292.052,299.878,303.102,301.135,300.77,301.215,302.02,302.527,305.365,304.403,302.961
D127_y,184.596,175.872,174.135,169.61,164.914,160.518,156.389,155.615,156.248,155.652,156.443
D128_x,229.57,229.859,229.859,228.601,227.547,227.309,226.935,226.256,227.715,223.346,224.38
D128_y,377.533,375.299,375.299,376.078,376.56,376.019,374.713,372.533,372.113,368.014,366.292
D129_x,174.093,176.057,177.787,177.787,177.787,177.787,177.787,177.58,177.771,179.043,178.582
D129_y,420.768,417.51,414.747,414.747,414.747,414.747,414.747,414.631,410.721,407.747,405.146
D130_x,404.061,404.026,402.274,402.274,402.274,402.274,402.274,402.274,402.274,402.274,402.274
D130_y,66.6393,66.9384,69.1808,69.1808,69.1808,69.1808,69.1808,69.1808,69.1808,69.1808,69.1808
D131_x,172.637,172.637,172.512,171.52,171.199,172.304,174.599,176.946,176.946,176.524,176.561
D131_y,81.2207,81.2207,81.2148,79.0686,76.6071,74.4341,73.5406,72.9626,72.9626,73.8368,73.6837
D132_x,313.135,315.279,315.017,315.023,316.43,318.389,320.605,321.288,321.288,321.288,321.288
D132_y,236.017,235.19,226.953,228.158,230.207,231.751,232.903,233.187,233.187,233.187,233.187
D133_x,87.096,89.4585,89.4893,90.744,90.8739,88.5078,81.9757,75.5711,71.6997,73.5257,73.659
D133_y,296.372,297.237,294.779,290.288,284.133,288.113,285.899,279.091,278.422,275.181,277.998
D134_x,123.744,123.744,123.744,123.744,123.744,123.744,123.744,123.744,123.744,123.744,123.744
D134_y,454.402,454.402,454.402,454.402,454.402,454.402,454.402,454.402,454.402,454.402,454.402
D135_x,240.035,240.035,240.997,240.997,240.997,240.997,241.438,242.435,237.569,234.573,232.286
D135_y,470.787,470.787,471.12,471.12,471.12,471.12,471.311,471.846,470.406,470.795,473.993
D136_x,196.922,195.081,189.217,188.711,189.482,188.788,187.465,186.151,182.713,176.785,180.692
D136_y,198.826,195.373,193.882,196.106,197.899,195.028,194.568,194.434,194.565,195.043,196.042
