,0,1,125,250,375,500,625,750,875,1000,1125
D14_x,263.696,263.715,268.356,286.822,286.841,292.766,288.133,294.136,295.946,289.548,280.511
D14_y,104.309,104.405,113.337,111.883,116.971,89.8547,108.106,98.4237,96.7381,102.919,116.776
D15_x,91.1963,95.6134,93.7085,87.4664,81.4407,76.4741,73.908,72.8669,72.4193,72.4193,72.4193
D15_y,201.495,207.239,216.386,216.241,214.672,210.973,205.346,199.762,198.421,198.421,198.421
D16_x,202.919,202.925,202.606,202.88,204.488,206.587,212.645,217.148,215.632,214.642,221.615
D16_y,227.268,227.256,229.666,234.182,239.138,243.248,244.652,246.486,244.065,233.16,228.477
D17_x,319.074,319.953,314.738,321.642,322.15,313.088,311.781,310.154,308.139,308.139,308.139
D17_y,310.641,310.926,319.995,310.74,315.476,317.678,314.146,314.639,314.124,314.124,314.124
D18_x,131.755,130.41,129.239,130.436,124.32,124.304,128.664,122.061,122.061,122.714,123.308
D18_y,401.099,401.694,408.742,407.399,402.813,396.873,391.55,394.074,394.074,393.52,391.03
D19_x,321.16,321.16,318.685,317.406,315.198,321.181,310.112,309.108,318.349,315.958,312.788
D19_y,75.4069,75.4069,78.1569,74.8633,77.1559,67.8539,64.7639,62.181,54.8506,54.7581,47.3917
D20_x,290.861,289.889,289.314,289.314,289.314,289.314,289.314,289.314,289.314,289.314,289.314
D20_y,422.005,430.486,428.053,428.053,428.053,428.053,428.053,428.053,428.053,428.053,428.053
D21_x,287.961,287.961,287.961,287.961,287.961,287.961,287.961,287.961,287.961,287.961,287.961
D21_y,464.409,464.409,464.409,464.409,464.409,464.409,464.409,464.409,464.409,464.409,464.409
D22_x,400.311,399.737,398.55,404.07,408.443,416.857,415.381,409.864,412.558,415.128,416.25
D22_y,206.964,207.564,203.949,198.966,194.93,195.11,206.454,213.86,210.76,212.246,211.292
D23_x,50.1201,49.6137,49.7304,46.7133,41.4577,41.2109,46.073,49.7446,49.9676,49.9676,49.9676
D23_y,183.05,182.937,182.525,180.304,176.773,171.752,171.896,172.826,172.875,172.875,172.875
D24_x,245.002,245.012,245.95,246.024,246.024,246.024,246.024,246.024,246.024,246.024,246.024
D24_y,459.38,460.652,457.654,457.509,457.509,457.509,457.509,457.509,457.509,457.509,457.509
D25_x,297.902,298.531,298.583,295.268,288.582,279.309,268.765,274.52,273.679,276.447,293.006
D25_y,249.656,251.699,250.666,257.095,267.143,268.906,257.419,254.599,242.705,237.762,228.816
D26_x,386.805,381.123,377.09,377.125,377.125,376.241,375.139,375.228,379.098,379.089,380.86
D26_y,336.691,334.064,326.97,326.907,326.907,327.746,332.155,335.119,342.602,340.208,334.609
D27_x,462.889,460.908,453.747,452.38,445.353,443.787,443.921,445.025,447.921,449.486,449.414
D27_y,77.2063,79.2895,86.1977,84.5667,72.9988,69.4374,67.392,61.1801,55.3855,52.6835,52.6227
D28_x,486.416,488.931,488.679,488.679,488.679,488.679,489.506,493.439,493.439,493.439,493.439
D28_y,190.411,190.657,191.87,191.87,191.87,191.87,192.316,194.941,194.941,194.941,194.941
D29_x,179.647,184.29,185.354,185.354,185.354,185.354,185.354,185.354,185.354,185.354,185.354
D29_y,446.799,442.325,442.918,442.918,442.918,442.918,442.918,442.918,442.918,442.918,442.918
D30_x,286.507,285.076,285.894,274.152,272.229,270.937,277.123,266.39,261.556,256.491,250.894
D30_y,112.106,114.386,109.922,103.58,81.8836,69.3425,76.148,80.1526,77.7067,75.824,75.8806
D31_x,287.972,287.934,292.186,284.809,281.301,281.287,281.275,281.275,281.275,281.275,281.275
D31_y,371.916,371.884,375.195,381.508,376.503,376.732,377.02,377.02,377.02,377.02,377.02
D32_x,411.599,411.604,411.868,422.339,427.135,428.295,428.359,417.463,429.153,431.061,434.234
D32_y,160.594,160.544,155.745,160.446,165.314,168.071,175.152,182.193,199.882,200.364,195.574
D33_x,103.606,103.727,115.431,125.552,122.75,126.631,136.983,146.495,146.495,146.784,149.355
D33_y,364.25,364.363,369.53,377.246,375.052,356.606,365.232,381.567,381.567,382.246,391.855
D34_x,154.986,154.986,154.986,154.986,154.986,154.986,154.986,153.262,153.237,153.234,153.234
D34_y,51.6625,51.6625,51.6625,51.6625,51.6625,51.6625,51.6624,53.1989,53.2247,53.2293,53.2293
D35_x,90.782,90.1629,86.476,81.7218,76.4489,71.9824,71.1836,72.2855,72.2997,72.2997,72.2997
D35_y,194.595,191.892,197.372,193.99,190.679,185.771,182.92,183.324,183.358,183.358,183.358
D36_x,310.309,310.259,302.7,299.501,306.635,309.524,314.371,315.846,315.06,314.922,314.922
D36_y,361.737,361.734,358.367,356.233,358.656,359.729,366.312,368.356,369.534,369.705,369.705
D37_x,358.802,362.422,366.631,355.797,338.705,332.721,327.659,325.498,329.037,325.125,330.218
D37_y,149.841,150.459,146.944,149.071,142.176,137.909,136.046,127.095,138.915,152.807,159.852
D38_x,44.8867,44.8867,45.0293,43.5837,41.6043,29.132,28.5325,28.9669,25.4338,25.4338,25.4338
D38_y,172.443,172.443,172.789,171.081,168.015,154.746,151.284,151.59,142.301,142.301,142.301
D39_x,24.9728,19.6489,19.6752,19.6752,19.6752,19.6752,19.6752,19.6752,19.6752,19.6752,19.6752
D39_y,37.8639,35.0449,34.4728,34.4728,34.4728,34.4728,34.4728,34.4728,34.4728,34.4728,34.4728
D40_x,263.563,265.681,267.408,266.691,270.677,270.677,270.65,270.64,270.64,270.64,270.64
D40_y,387.65,388.537,389.909,385.675,388.009,388.009,387.927,387.894,387.894,387.894,387.894
D41_x,362.474,361.411,373.466,382.809,389.697,395.605,401.396,406.992,409.809,405.234,399.961
D41_y,251.17,256.698,257.873,263.917,271.315,273.35,274.772,271.281,265.505,268.849,271.109
D42_x,51.1269,42.698,31.1199,31.1199,31.1199,26.7556,26.0023,26.0022,23.8065,23.8065,23.8065
D42_y,124.413,129.025,126.082,126.082,126.082,125.139,122.226,122.226,114.228,114.228,114.228
D43_x,369.866,369.426,366.383,359.727,351.373,355.108,352.808,347.75,339.402,336.403,326.363
D43_y,110.557,109.174,105.277,108.49,114.314,119.12,122.572,111.039,111.813,123.018,140.842
D44_x,239.914,239.946,243.361,245.863,243.079,243.079,243.05,243.039,243.039,243.039,243.039
D44_y,397.415,397.377,391.118,385.186,381.851,381.851,381.834,381.828,381.828,381.828,381.828
D45_x,267.541,267.217,275.743,279.628,281.804,284.882,285.128,272.26,269.503,269.103,269.025
D45_y,179.933,179.082,167.533,163.84,147.462,136.326,129.784,124.149,130.231,140.752,144.114
D46_x,328.544,328.512,318.342,325.379,325.799,328.336,332.154,332.72,329.944,329.808,329.808
D46_y,338.136,338.238,346.319,348.464,348.151,349.413,350.993,351.65,357.276,357.433,357.433
D47_x,254.633,254.643,256.466,260.956,264.581,262.353,268.848,272.911,273.91,268.546,262.007
D47_y,83.8574,83.9065,89.8176,91.7244,75.9881,64.6506,58.8869,62.3297,62.328,58.8154,50.8042
D48_x,47.2712,47.22,47.2026,47.2026,47.2026,47.2026,47.2026,47.2026,47.2026,47.2026,47.2026
D48_y,25.6946,26.4805,26.6192,26.6192,26.6192,26.6192,26.6192,26.6192,26.6192,26.6192,26.6192
D49_x,87.5808,87.5808,87.5808,86.4699,84.2588,79.7578,76.489,73.4529,67.6026,62.4121,62.2468
D49_y,272.471,272.471,272.471,271.363,271.182,275.511,280.787,286.023,288.061,288.163,288.132
D50_x,246.093,246.189,252.139,253.23,254.822,255.92,255.272,253.42,252.487,252.727,267.534
D50_y,220.88,220.813,214.399,208.715,211.052,222.789,233.523,225.779,223.895,231.474,220.82
D51_x,11.4569,12.0648,12.0648,12.0648,12.0648,12.0648,12.0648,12.0648,12.0648,12.0648,12.0648
D51_y,11.019,11.5862,11.5862,11.5862,11.5862,11.5862,11.5862,11.5862,11.5862,11.5862,11.5862
D52_x,218.016,219.304,218.37,218.37,220.165,220.619,221.336,212.274,210.523,208.656,206.637
D52_y,40.6432,42.9031,46.3252,46.3252,47.911,50.0065,45.2951,34.0219,32.3834,30.5563,25.2483
D53_x,200.352,202.263,204.516,204.516,204.516,204.516,204.516,206.548,206.715,206.715,206.475
D53_y,12.1373,6.47114,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
D54_x,187.426,186.895,186.501,186.501,184.152,184.152,182.922,177.792,177.247,175.564,175.338
D54_y,13.6491,13.1652,12.6814,12.6814,9.63502,9.63502,8.17504,4.9,4.9,4.9,4.9
D55_x,201.078,199.858,197.109,197.986,203.957,204.982,209.376,209.046,205.903,212.788,224.685
D55_y,260.918,261.666,274.014,284.185,286.297,279.639,279.74,281.371,283.825,282.054,279.697
D56_x,114.263,113.811,113.019,113.019,113.019,113.019,113.019,113.019,113.019,113.019,113.019
D56_y,18.8846,20.0662,21.1486,21.1486,21.1486,21.1486,21.1486,21.1486,21.1486,21.1486,21.1486
D57_x,137.28,137.28,137.28,137.28,137.28,137.28,137.28,137.28,137.28,137.28,137.28
D57_y,493.385,493.385,493.385,493.385,493.385,493.385,493.385,493.385,493.385,493.385,493.385
D58_x,218.377,218.342,220.92,222.363,224.357,230.403,239.759,247.602,241.199,234.185,237.915
D58_y,239.097,238.87,243.572,252.318,262.376,258.988,248.362,244.524,235.063,227.353,227.621
D59_x,208.498,207.274,232.632,236.755,237.115,232.746,226.608,220.534,223.281,228.643,236.064
D59_y,186.767,185.122,175.11,172.234,163.032,158.772,157.993,159.397,163.535,166.674,171.044
D60_x,76.6114,77.7477,77.7477,77.7477,77.7477,77.7477,77.7477,77.7477,77.7477,77.7477,77.7477
D60_y,65.9201,60.6356,60.6356,60.6356,60.6356,60.6356,60.6356,60.6356,60.6356,60.6356,60.6356
D61_x,65.8384,65.8384,65.8384,65.8384,65.8384,65.8384,65.8384,65.8384,65.8384,65.8384,65.8384
D61_y,48.2401,48.2401,48.2401,48.2401,48.2401,48.2401,48.2401,48.2401,48.2401,48.2401,48.2401
D62_x,269.622,269.387,262.85,281.993,277.887,290.147,279.169,263.998,262.401,260.21,255.791
D62_y,110.954,111.597,120.671,125.063,118.325,108.563,92.7291,89.5586,91.4317,93.0656,97.532
D63_x,362.573,367.991,375.264,382.496,368.541,356.19,350.619,346.633,345.13,338.919,328.522
D63_y,179.319,182.784,168.519,156.197,154.465,151.162,155.116,158.364,162.544,162.377,169.448
D64_x,457.727,453.697,446.188,439.192,439.047,437.754,435.894,437.359,442.022,445.666,446.559
D64_y,105.641,105.428,93.4193,85.7497,81.1959,75.9911,72.9095,67.2349,63.171,61.6156,61.163
D65_x,140.376,143.404,132.758,127.399,122.712,119.589,120.003,119.968,119.968,119.968,119.968
D65_y,189.965,182.531,179.491,174.292,168.427,161.327,159.527,159.509,159.509,159.509,159.509
D66_x,341.413,348.042,344.086,334.844,331.833,322.439,315.891,313.038,300.71,304.819,296.782
D66_y,64.7475,72.8096,78.8964,80.659,80.8348,84.3849,76.5586,80.5052,72.7709,70.7192,64.4619
D67_x,99.4745,100.762,100.767,99.5075,96.6157,95.0313,103.688,111.508,113.187,110.273,104.949
D67_y,300.088,296.1,296.084,294.641,298.892,305.876,306.065,310.279,316.27,321.677,324.866
D68_x,215.389,214.603,210.724,210.888,210.888,210.888,210.888,210.888,210.888,210.888,210.888
D68_y,452.869,456.893,464.897,464.854,464.854,464.854,464.854,464.854,464.854,464.854,464.854
D69_x,114.011,109.654,104.171,99.1197,94.6654,92.21,94.4143,94.483,94.5075,94.5075,94.5075
D69_y,177.741,179.789,177.925,174.286,171.569,177.051,176.582,176.724,176.78,176.78,176.78
D70_x,187.192,190.482,195.77,192.281,189.878,189.723,189.637,186.152,185.937,185.938,185.938
D70_y,155.027,153.824,137.839,133.406,126.912,120.415,117.445,115.537,115.627,115.626,115.626
D71_x,163.855,163.787,157.561,151.491,147.106,146.231,146.924,148.861,148.866,150.613,151.297
D71_y,424.917,424.849,422.422,421.958,417.419,410.849,404.857,411.048,411.294,411.173,414.275
D72_x,386.53,386.921,398.937,400.607,406.245,411.724,413.607,417.182,420.823,420.592,412.814
D72_y,307.089,307.6,308.685,309.188,313.419,315.029,316.961,320.683,321.2,320.397,335.003
D73_x,410.056,407.482,407.536,413.721,418.881,420.743,419.365,427.846,430.002,432.168,434.13
D73_y,227.289,232.963,227.193,227.006,229.712,229.056,223.375,218.37,217.989,219.968,220.454
D74_x,276.258,282.896,289.258,306.854,307.209,310.003,306.116,297.645,299.817,306.543,306.947
D74_y,196.418,193.0,182.536,188.394,205.248,206.352,211.329,216.787,217.98,218.139,209.77
D75_x,210.459,210.478,209.698,212.988,216.503,220.935,230.701,235.162,231.792,236.594,237.613
D75_y,247.262,247.307,258.089,268.845,274.97,274.532,267.14,271.769,267.237,246.486,238.909
D76_x,378.862,372.586,378.414,373.463,370.201,367.954,364.43,359.079,350.13,349.799,352.941
D76_y,312.026,310.39,317.26,317.838,320.036,332.915,333.848,339.77,340.289,340.867,337.112
D77_x,415.253,416.399,422.352,423.745,425.336,425.863,425.728,424.217,423.487,423.387,418.128
D77_y,329.621,326.332,329.619,330.619,331.249,331.335,331.69,333.783,335.734,341.2,348.118
D78_x,111.747,108.538,108.843,108.691,108.448,100.92,89.2062,87.4326,83.0456,78.1571,74.0666
D78_y,314.642,320.215,322.224,322.753,329.058,330.86,331.723,335.415,336.213,341.545,345.777
D79_x,110.82,110.82,110.72,110.111,110.111,110.111,110.111,110.111,110.111,110.111,110.111
D79_y,491.08,491.08,490.361,487.989,487.989,487.989,487.989,487.989,487.989,487.989,487.989
D80_x,359.178,359.267,360.969,360.556,360.551,358.473,353.6,348.846,346.957,353.88,349.974
D80_y,51.7978,51.8168,42.9647,42.4831,42.477,43.6765,46.7645,46.2748,38.4545,26.2687,17.6534
D81_x,159.567,163.288,164.981,163.915,161.558,154.716,154.115,153.927,153.927,153.927,153.927
D81_y,135.839,136.165,131.172,126.091,124.975,124.216,123.623,123.491,123.49,123.49,123.49
D82_x,57.1104,57.6499,60.0026,60.5864,64.1338,64.3475,57.9302,52.753,49.8942,44.6817,38.3856
D82_y,333.084,330.638,326.675,328.429,333.124,328.245,327.631,329.407,329.758,326.751,327.865
D83_x,230.948,231.428,239.51,239.238,219.156,209.155,205.349,207.146,211.515,220.287,232.408
D83_y,305.137,304.66,317.189,320.606,311.069,308.662,307.894,302.954,298.473,287.63,286.036
D84_x,479.346,477.595,472.653,471.286,471.286,471.286,471.286,471.829,474.111,476.014,476.108
D84_y,52.4843,50.8503,53.3778,53.2048,53.2048,53.2048,53.2048,53.3797,52.4669,52.4237,52.2941
D85_x,101.577,100.604,94.2795,87.6783,85.2236,82.4281,79.2436,78.6277,78.5129,78.5129,78.5129
D85_y,163.77,163.358,159.954,156.066,151.735,150.052,148.427,147.002,146.863,146.863,146.863
D86_x,459.809,459.809,458.991,458.258,457.613,457.198,456.95,456.801,456.709,456.651,456.613
D86_y,494.833,494.833,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1,495.1
D87_x,396.681,396.855,397.526,397.526,397.526,397.526,397.526,397.526,397.526,397.526,397.526
D87_y,423.123,422.612,420.553,420.553,420.553,420.553,420.553,420.553,420.553,420.553,420.553
D88_x,95.4776,95.4776,95.4776,95.4776,95.4776,95.4776,95.4776,95.4776,95.4776,95.4776,95.4776
D88_y,9.06505,9.06505,9.06505,9.06505,9.06505,9.06505,9.06505,9.06505,9.06505,9.06505,9.06505
D89_x,256.79,256.696,258.947,262.46,264.659,264.659,264.659,264.659,264.659,264.659,264.659
D89_y,413.441,413.711,407.625,407.392,408.443,408.443,408.443,408.443,408.443,408.443,408.443
D90_x,480.102,479.333,479.32,479.32,479.32,475.906,475.067,472.937,479.998,479.998,481.723
D90_y,197.921,198.717,198.732,198.732,198.732,196.999,200.313,203.369,198.019,198.019,196.262
D91_x,155.126,159.569,159.569,160.479,160.391,159.927,161.32,161.32,161.32,161.32,161.32
D91_y,115.444,115.452,115.452,115.728,115.248,112.161,111.645,111.645,111.645,111.645,111.645
D92_x,266.883,266.525,267.359,265.509,270.286,275.722,277.837,275.916,271.018,262.488,256.853
D92_y,203.249,207.879,195.615,185.302,178.658,177.644,186.348,198.683,204.263,192.224,196.596
D93_x,490.994,492.658,492.657,489.813,483.594,477.915,483.27,487.446,487.954,487.339,486.274
D93_y,139.75,138.278,138.207,137.653,137.889,139.914,139.082,139.431,137.344,136.819,136.495
D94_x,430.743,431.361,430.881,435.715,438.29,440.057,438.168,444.41,446.331,446.73,450.837
D94_y,196.713,197.966,198.048,193.119,186.555,185.07,191.944,182.287,182.309,177.745,173.444
D95_x,79.4655,80.2322,72.0446,70.9508,83.12,98.6616,104.593,105.135,105.135,103.553,103.252
D95_y,369.858,375.933,389.904,399.113,391.982,385.83,384.275,385.446,385.446,389.288,391.844
D96_x,215.737,204.901,210.345,211.215,210.961,207.985,205.317,203.225,203.225,203.933,210.059
D96_y,152.468,158.904,147.983,138.998,130.685,131.31,138.801,138.709,138.709,139.09,141.018
D97_x,163.062,163.062,162.502,162.428,162.306,163.813,164.035,164.723,165.183,165.279,165.311
D97_y,67.8747,67.8747,64.6621,64.137,63.1911,55.9207,55.427,54.9092,53.2574,53.0613,52.9978
D98_x,364.19,364.19,365.556,365.556,365.556,365.798,365.964,366.619,367.239,367.697,367.697
D98_y,366.05,366.05,369.113,369.113,369.113,369.678,370.101,371.48,372.084,371.758,371.758
D99_x,453.376,453.376,453.376,453.376,453.376,453.376,453.376,453.376,453.376,453.376,453.376
D99_y,456.096,456.096,456.096,456.096,456.096,456.096,456.096,456.096,456.096,456.096,456.096
D100_x,424.028,424.208,419.916,408.976,386.517,393.52,391.457,386.22,379.55,380.176,384.024
D100_y,123.55,119.543,104.528,89.5268,102.404,110.309,109.257,106.044,111.703,121.22,132.235
D101_x,121.597,119.083,118.575,115.951,115.591,115.591,115.591,115.591,115.591,115.591,115.591
D101_y,475.683,480.273,475.362,469.706,468.794,468.794,468.794,468.794,468.794,468.794,468.794
D102_x,54.154,56.9913,57.714,57.5503,57.4052,53.4093,50.3351,49.408,49.556,49.556,49.556
D102_y,143.284,146.624,147.267,147.26,147.258,146.039,149.809,150.381,151.114,151.114,151.114
D103_x,65.3727,65.3727,65.3727,65.3727,64.8828,60.6613,56.8237,52.9001,47.4605,45.5336,45.5336
D103_y,289.667,289.667,289.667,289.667,290.983,295.405,300.329,305.137,308.163,305.729,305.729
D104_x,443.512,445.687,448.253,455.662,468.023,467.124,467.791,471.275,474.203,475.862,476.543
D104_y,171.023,171.253,171.108,169.97,169.345,165.551,169.161,168.235,164.291,162.972,161.565
D105_x,121.39,121.924,121.485,118.042,115.103,116.12,124.581,129.002,136.005,137.266,133.833
D105_y,284.357,285.433,284.88,287.113,292.443,304.639,315.429,312.068,314.383,320.412,323.653
D106_x,28.5207,27.5824,26.857,26.857,26.857,26.857,26.857,26.857,26.857,26.857,26.857
D106_y,63.1533,60.7735,60.4933,60.4933,60.4933,60.4933,60.4933,60.4933,60.4933,60.4933,60.4933
D107_x,283.559,283.557,283.557,283.557,283.557,283.557,283.557,283.557,283.557,283.557,283.557
D107_y,488.478,488.481,488.481,488.481,488.481,488.481,488.481,488.481,488.481,488.481,488.481
D108_x,30.8354,33.033,33.2278,33.2278,33.2278,33.2278,33.2278,33.2278,33.2278,33.2278,33.2278
D108_y,492.162,492.113,492.45,492.45,492.45,492.45,492.45,492.45,492.45,492.45,492.45
D109_x,39.2172,39.2172,39.1729,38.3034,37.2326,33.0822,27.1814,22.593,21.5271,21.5273,21.5274
D109_y,217.588,217.588,217.639,218.76,220.123,221.999,221.794,221.392,225.227,225.227,225.227
D110_x,285.554,284.249,279.905,281.459,293.927,298.91,290.426,293.595,294.27,287.042,279.243
D110_y,71.4324,69.3849,70.1756,71.9301,73.2971,56.8555,52.966,60.6026,57.2669,59.2173,56.2735
D111_x,284.886,281.801,270.693,275.202,287.787,283.543,273.433,256.884,253.401,247.762,243.624
D111_y,171.019,171.123,155.036,132.991,107.357,86.6932,83.6824,82.3823,83.148,81.0042,82.4059
D112_x,68.5819,67.7322,67.7322,67.7322,67.7322,67.7322,67.7322,67.7322,67.7322,67.7322,67.7322
D112_y,88.4746,88.2076,88.2076,88.2076,88.2076,88.2076,88.2076,88.2076,88.2076,88.2076,88.2076
D113_x,403.551,404.479,404.396,404.36,405.41,405.824,405.747,404.641,406.931,409.216,401.691
D113_y,340.211,335.158,334.875,335.542,332.832,332.077,332.057,333.134,333.913,331.088,324.088
D114_x,158.114,158.091,158.091,157.973,155.687,151.695,154.651,160.674,178.881,187.319,192.398
D114_y,324.355,324.399,324.399,324.439,326.461,335.016,327.456,315.704,307.877,304.786,306.028
D115_x,327.991,326.164,317.108,318.926,308.166,300.353,315.894,314.736,314.027,306.318,295.229
D115_y,120.934,111.722,112.233,109.83,93.6616,95.6471,94.2487,108.878,89.4308,95.5978,106.39
D116_x,105.552,105.01,108.615,108.948,109.957,110.684,108.397,108.269,108.269,108.269,108.269
D116_y,136.158,136.183,132.485,132.073,127.725,126.137,118.768,118.773,118.773,118.773,118.773
D117_x,283.678,283.784,288.342,295.006,281.556,283.82,283.884,283.878,283.878,283.878,283.878
D117_y,348.792,345.934,348.735,347.82,344.466,343.266,344.125,344.122,344.122,344.122,344.122
D118_x,118.047,116.614,116.614,116.614,116.614,116.614,116.614,116.614,116.614,116.614,116.614
D118_y,43.7968,43.832,43.832,43.832,43.832,43.832,43.832,43.832,43.832,43.832,43.832
D119_x,86.3628,94.123,102.594,99.7635,90.5233,81.1053,77.694,77.694,77.694,78.1106,78.1056
D119_y,364.624,371.521,376.394,382.338,380.524,376.567,377.53,377.53,377.53,375.914,375.895
D120_x,83.9186,84.1468,85.7138,85.7138,85.7138,90.568,89.4447,89.1845,89.0194,89.0194,89.0194
D120_y,114.072,114.821,114.373,114.373,114.373,111.425,111.231,111.167,111.122,111.122,111.122
D121_x,66.4719,66.5164,71.2322,72.3888,66.6061,62.5312,62.5312,62.5312,62.5312,62.5314,62.8468
D121_y,362.57,361.914,364.538,368.456,368.323,377.271,377.271,377.271,377.271,377.271,378.818
D122_x,190.909,190.883,196.0,196.03,196.573,194.877,195.124,201.079,206.777,206.61,214.133
D122_y,216.616,216.621,220.448,221.238,223.119,225.447,225.937,227.823,232.546,227.541,222.509
D123_x,413.808,413.808,413.808,413.808,413.808,413.808,413.808,413.808,413.808,413.808,412.561
D123_y,367.258,367.258,367.258,367.258,367.258,367.258,367.258,367.258,367.258,367.258,366.415
D124_x,242.187,238.692,238.929,241.508,241.529,237.756,220.797,215.236,211.041,208.045,205.795
D124_y,58.5174,56.8,58.2459,63.8032,56.4617,55.8361,59.8708,62.0608,61.3603,59.4552,57.5161
D125_x,368.784,364.188,362.142,362.142,362.142,362.142,362.142,362.142,362.142,362.142,362.142
D125_y,441.639,439.227,439.037,439.037,439.037,439.037,439.037,439.037,439.037,439.037,439.037
D126_x,87.3532,87.3532,87.3532,87.3532,87.3532,87.3532,87.3532,87.3532,87.3532,87.3532,87.3532
D126_y,27.573,27.573,27.573,27.573,27.573,27.573,27.573,27.573,27.573,27.573,27.573
D127_x,241.343,241.364,245.234,244.579,257.589,264.399,264.914,276.222,276.494,272.976,266.067
D127_y,90.8012,90.8463,96.3774,99.8851,99.9025,95.3306,100.766,104.687,107.501,112.269,126.041
D128_x,358.563,357.595,358.225,361.652,363.548,361.043,359.831,362.297,363.662,365.354,364.095
D128_y,304.082,304.967,312.864,310.958,313.069,313.218,317.948,322.588,327.239,326.18,320.635
D129_x,145.654,144.8,141.274,137.912,132.46,132.449,132.488,132.494,132.494,132.494,132.494
D129_y,125.833,126.04,128.405,127.636,128.181,127.712,127.645,127.634,127.634,127.634,127.634
D130_x,395.118,395.118,395.228,395.228,395.228,395.228,395.228,395.228,395.228,395.228,395.228
D130_y,461.566,461.566,462.433,462.433,462.433,462.433,462.433,462.433,462.433,462.433,462.433
D131_x,365.577,365.513,365.216,365.216,365.216,365.216,365.216,365.216,365.216,365.216,365.216
D131_y,409.726,407.287,407.692,407.692,407.692,407.692,407.692,407.692,407.692,407.692,407.692
D132_x,342.212,347.163,355.056,356.11,356.968,356.026,356.691,356.565,355.31,356.591,359.158
D132_y,278.468,274.346,282.353,291.44,295.719,294.905,299.076,305.307,310.795,311.62,305.859
D133_x,340.436,338.211,328.76,320.986,307.728,305.644,305.517,302.486,301.12,301.12,301.12
D133_y,322.684,320.294,329.844,329.736,338.884,337.348,334.197,332.65,332.309,332.309,332.309
D134_x,244.87,244.913,250.268,245.403,262.048,271.754,269.652,261.35,261.176,260.251,258.471
D134_y,124.248,124.273,120.669,109.783,108.346,101.791,92.1527,98.9941,101.165,104.926,113.941
D135_x,393.589,395.274,393.165,393.066,392.893,396.594,396.557,395.288,394.369,394.985,392.746
D135_y,336.278,341.303,337.698,337.801,337.975,336.201,335.461,335.832,337.018,332.401,328.128
D136_x,352.911,352.939,358.242,360.328,360.733,362.343,363.771,374.319,379.516,375.617,363.493
